[s],CH1[V],CH2[V]
8.8064E-02,-5.900E+00,8.000E-02
8.8104E-02,-5.900E+00,2.191E-14
8.8144E-02,-5.700E+00,2.191E-14
8.8184E-02,-5.900E+00,8.000E-02
8.8224E-02,-6.100E+00,8.000E-02
8.8264E-02,-6.100E+00,2.191E-14
8.8304E-02,-5.900E+00,8.000E-02
8.8344E-02,-5.900E+00,8.000E-02
8.8384E-02,-5.900E+00,8.000E-02
8.8424E-02,-5.900E+00,1.600E-01
8.8464E-02,-5.900E+00,8.000E-02
8.8504E-02,-5.900E+00,8.000E-02
8.8544E-02,-6.100E+00,8.000E-02
8.8584E-02,-6.100E+00,1.600E-01
8.8624E-02,-6.100E+00,8.000E-02
8.8664E-02,-5.900E+00,1.600E-01
8.8704E-02,-5.900E+00,8.000E-02
8.8744E-02,-5.900E+00,8.000E-02
8.8784E-02,-5.900E+00,8.000E-02
8.8824E-02,-5.900E+00,1.600E-01
8.8864E-02,-6.100E+00,2.400E-01
8.8904E-02,-6.100E+00,2.191E-14
8.8944E-02,-6.100E+00,2.191E-14
8.8984E-02,-5.900E+00,2.191E-14
8.9024E-02,-6.100E+00,1.600E-01
8.9064E-02,-5.900E+00,8.000E-02
8.9104E-02,-5.900E+00,1.600E-01
8.9144E-02,-5.900E+00,8.000E-02
8.9185E-02,-6.100E+00,8.000E-02
8.9225E-02,-6.100E+00,8.000E-02
8.9265E-02,-5.900E+00,1.600E-01
8.9305E-02,-6.100E+00,2.191E-14
8.9345E-02,-6.100E+00,1.600E-01
8.9385E-02,-6.100E+00,8.000E-02
8.9425E-02,-5.900E+00,8.000E-02
8.9465E-02,-5.900E+00,8.000E-02
8.9505E-02,-5.700E+00,2.191E-14
8.9545E-02,-5.900E+00,8.000E-02
8.9585E-02,-5.700E+00,2.191E-14
8.9625E-02,-6.100E+00,8.000E-02
8.9665E-02,-6.100E+00,8.000E-02
8.9705E-02,-6.100E+00,2.191E-14
8.9745E-02,-5.900E+00,1.600E-01
8.9785E-02,-5.900E+00,2.191E-14
8.9825E-02,-5.900E+00,8.000E-02
8.9865E-02,-5.900E+00,8.000E-02
8.9905E-02,-5.900E+00,8.000E-02
8.9945E-02,-5.900E+00,2.191E-14
8.9985E-02,-5.900E+00,1.600E-01
9.0025E-02,-5.900E+00,8.000E-02
9.0065E-02,-5.900E+00,1.600E-01
9.0105E-02,-6.100E+00,8.000E-02
9.0145E-02,-5.900E+00,8.000E-02
9.0185E-02,-5.700E+00,1.600E-01
9.0225E-02,-5.700E+00,8.000E-02
9.0265E-02,-5.900E+00,8.000E-02
9.0305E-02,-5.900E+00,1.600E-01
9.0345E-02,-6.100E+00,8.000E-02
9.0385E-02,-5.700E+00,2.191E-14
9.0425E-02,-6.100E+00,8.000E-02
9.0465E-02,-5.700E+00,2.191E-14
9.0505E-02,-6.100E+00,8.000E-02
9.0545E-02,-5.900E+00,1.600E-01
9.0585E-02,-5.900E+00,8.000E-02
9.0625E-02,-5.900E+00,2.191E-14
9.0665E-02,-5.900E+00,8.000E-02
9.0705E-02,-5.900E+00,1.600E-01
9.0745E-02,-6.100E+00,1.600E-01
9.0785E-02,-5.900E+00,-8.000E-02
9.0825E-02,-6.100E+00,8.000E-02
9.0865E-02,-6.100E+00,8.000E-02
9.0905E-02,-5.900E+00,2.191E-14
9.0945E-02,-5.900E+00,8.000E-02
9.0985E-02,-5.900E+00,2.191E-14
9.1025E-02,-5.900E+00,1.600E-01
9.1065E-02,-5.700E+00,2.191E-14
9.1105E-02,-5.900E+00,-8.000E-02
9.1145E-02,-6.100E+00,8.000E-02
9.1186E-02,-5.900E+00,1.600E-01
9.1226E-02,-6.100E+00,8.000E-02
9.1266E-02,-5.900E+00,8.000E-02
9.1306E-02,-5.900E+00,8.000E-02
9.1346E-02,-5.900E+00,8.000E-02
9.1386E-02,-5.900E+00,8.000E-02
9.1426E-02,-5.900E+00,1.600E-01
9.1466E-02,-5.900E+00,8.000E-02
9.1506E-02,-5.900E+00,2.191E-14
9.1546E-02,-5.900E+00,2.191E-14
9.1586E-02,-5.900E+00,1.600E-01
9.1626E-02,-5.900E+00,1.600E-01
9.1666E-02,-5.900E+00,8.000E-02
9.1706E-02,-5.900E+00,1.600E-01
9.1746E-02,-5.900E+00,1.600E-01
9.1786E-02,-5.900E+00,1.600E-01
9.1826E-02,-5.900E+00,2.191E-14
9.1866E-02,-5.900E+00,2.191E-14
9.1906E-02,-5.900E+00,2.400E-01
9.1946E-02,-6.100E+00,8.000E-02
9.1986E-02,-6.100E+00,8.000E-02
9.2026E-02,-5.900E+00,8.000E-02
9.2066E-02,-5.900E+00,8.000E-02
9.2106E-02,-5.900E+00,1.600E-01
9.2146E-02,-5.900E+00,8.000E-02
9.2186E-02,-5.900E+00,2.191E-14
9.2226E-02,-5.900E+00,1.600E-01
9.2266E-02,-6.100E+00,1.600E-01
9.2306E-02,-5.900E+00,8.000E-02
9.2346E-02,-6.100E+00,2.191E-14
9.2386E-02,-6.100E+00,1.600E-01
9.2426E-02,-5.900E+00,8.000E-02
9.2466E-02,-5.700E+00,2.191E-14
9.2506E-02,-5.700E+00,8.000E-02
9.2546E-02,-5.900E+00,8.000E-02
9.2586E-02,-6.100E+00,2.191E-14
9.2626E-02,-6.100E+00,1.600E-01
9.2666E-02,-5.900E+00,8.000E-02
9.2706E-02,-5.900E+00,8.000E-02
9.2746E-02,-5.900E+00,2.400E-01
9.2786E-02,-5.900E+00,8.000E-02
9.2826E-02,-5.900E+00,1.600E-01
9.2866E-02,-5.700E+00,8.000E-02
9.2906E-02,-5.700E+00,1.600E-01
9.2946E-02,-5.900E+00,8.000E-02
9.2986E-02,-5.900E+00,2.191E-14
9.3026E-02,-6.100E+00,8.000E-02
9.3066E-02,-6.100E+00,1.600E-01
9.3106E-02,-6.100E+00,8.000E-02
9.3146E-02,-5.900E+00,8.000E-02
9.3187E-02,-5.900E+00,8.000E-02
9.3227E-02,-5.900E+00,8.000E-02
9.3267E-02,-5.900E+00,8.000E-02
9.3307E-02,-5.900E+00,8.000E-02
9.3347E-02,-5.900E+00,8.000E-02
9.3387E-02,-5.900E+00,8.000E-02
9.3427E-02,-5.900E+00,8.000E-02
9.3467E-02,-6.100E+00,2.191E-14
9.3507E-02,-5.900E+00,1.600E-01
9.3547E-02,-5.900E+00,2.191E-14
9.3587E-02,-5.900E+00,1.600E-01
9.3627E-02,-5.700E+00,1.600E-01
9.3667E-02,-5.900E+00,8.000E-02
9.3707E-02,-5.900E+00,8.000E-02
9.3747E-02,-5.900E+00,8.000E-02
9.3787E-02,-6.100E+00,8.000E-02
9.3827E-02,-6.100E+00,1.600E-01
9.3867E-02,-5.900E+00,8.000E-02
9.3907E-02,-5.700E+00,2.191E-14
9.3947E-02,-5.900E+00,8.000E-02
9.3987E-02,-5.700E+00,8.000E-02
9.4027E-02,-5.900E+00,1.600E-01
9.4067E-02,-5.700E+00,1.600E-01
9.4107E-02,-5.900E+00,2.191E-14
9.4147E-02,-5.900E+00,8.000E-02
9.4187E-02,-5.900E+00,2.191E-14
9.4227E-02,-6.100E+00,1.600E-01
9.4267E-02,-5.900E+00,2.191E-14
9.4307E-02,-5.900E+00,8.000E-02
9.4347E-02,-5.900E+00,8.000E-02
9.4387E-02,-5.900E+00,8.000E-02
9.4427E-02,-5.900E+00,2.191E-14
9.4467E-02,-5.900E+00,8.000E-02
9.4507E-02,-5.700E+00,1.600E-01
9.4547E-02,-6.100E+00,2.191E-14
9.4587E-02,-5.900E+00,-8.000E-02
9.4627E-02,-5.900E+00,1.600E-01
9.4667E-02,-5.700E+00,2.191E-14
9.4707E-02,-6.100E+00,2.191E-14
9.4747E-02,-5.900E+00,2.191E-14
9.4787E-02,-5.900E+00,8.000E-02
9.4827E-02,-5.900E+00,8.000E-02
9.4867E-02,-5.900E+00,8.000E-02
9.4907E-02,-5.900E+00,2.191E-14
9.4947E-02,-6.100E+00,8.000E-02
9.4987E-02,-6.100E+00,-8.000E-02
9.5027E-02,-5.700E+00,1.600E-01
9.5067E-02,-5.900E+00,2.191E-14
9.5107E-02,-5.900E+00,8.000E-02
9.5147E-02,-5.700E+00,8.000E-02
9.5188E-02,-5.900E+00,1.600E-01
9.5228E-02,-6.100E+00,2.191E-14
9.5268E-02,-5.900E+00,1.600E-01
9.5308E-02,-5.900E+00,1.600E-01
9.5348E-02,-6.100E+00,8.000E-02
9.5388E-02,-5.900E+00,8.000E-02
9.5428E-02,-5.700E+00,8.000E-02
9.5468E-02,-5.900E+00,8.000E-02
9.5508E-02,-5.900E+00,1.600E-01
9.5548E-02,-5.900E+00,8.000E-02
9.5588E-02,-5.900E+00,8.000E-02
9.5628E-02,-6.100E+00,1.600E-01
9.5668E-02,-5.900E+00,8.000E-02
9.5708E-02,-6.100E+00,8.000E-02
9.5748E-02,-5.900E+00,1.600E-01
9.5788E-02,-5.900E+00,2.191E-14
9.5828E-02,-5.900E+00,8.000E-02
9.5868E-02,-5.900E+00,2.191E-14
9.5908E-02,-5.900E+00,8.000E-02
9.5948E-02,-5.900E+00,8.000E-02
9.5988E-02,-5.900E+00,8.000E-02
9.6028E-02,-5.900E+00,8.000E-02
9.6068E-02,-6.100E+00,2.191E-14
9.6108E-02,-6.100E+00,8.000E-02
9.6148E-02,-5.900E+00,8.000E-02
9.6188E-02,-5.900E+00,8.000E-02
9.6228E-02,-5.700E+00,2.191E-14
9.6268E-02,-5.900E+00,8.000E-02
9.6308E-02,-5.900E+00,8.000E-02
9.6348E-02,-6.100E+00,2.191E-14
9.6388E-02,-5.900E+00,2.191E-14
9.6428E-02,-6.100E+00,2.191E-14
9.6468E-02,-6.100E+00,2.191E-14
9.6508E-02,-5.900E+00,8.000E-02
9.6548E-02,-5.900E+00,1.600E-01
9.6588E-02,-5.900E+00,1.600E-01
9.6628E-02,-6.100E+00,1.600E-01
9.6668E-02,-5.900E+00,8.000E-02
9.6708E-02,-5.900E+00,1.600E-01
9.6748E-02,-5.900E+00,8.000E-02
9.6788E-02,-5.900E+00,2.191E-14
9.6828E-02,-5.900E+00,2.191E-14
9.6868E-02,-5.700E+00,2.191E-14
9.6908E-02,-5.700E+00,8.000E-02
9.6948E-02,-6.100E+00,1.600E-01
9.6988E-02,-5.700E+00,8.000E-02
9.7028E-02,-5.900E+00,8.000E-02
9.7068E-02,-5.900E+00,8.000E-02
9.7108E-02,-5.900E+00,8.000E-02
9.7148E-02,-6.100E+00,1.600E-01
9.7189E-02,-6.100E+00,8.000E-02
9.7229E-02,-5.900E+00,8.000E-02
9.7269E-02,-5.900E+00,1.600E-01
9.7309E-02,-5.900E+00,8.000E-02
9.7349E-02,-5.900E+00,8.000E-02
9.7389E-02,-6.100E+00,8.000E-02
9.7429E-02,-5.900E+00,1.600E-01
9.7469E-02,-6.100E+00,1.600E-01
9.7509E-02,-6.100E+00,1.600E-01
9.7549E-02,-6.100E+00,8.000E-02
9.7589E-02,-6.100E+00,8.000E-02
9.7629E-02,-5.900E+00,8.000E-02
9.7669E-02,-5.900E+00,1.600E-01
9.7709E-02,-6.100E+00,2.191E-14
9.7749E-02,-5.900E+00,8.000E-02
9.7789E-02,-5.900E+00,2.191E-14
9.7829E-02,-5.900E+00,2.400E-01
9.7869E-02,-5.900E+00,1.600E-01
9.7909E-02,-5.900E+00,8.000E-02
9.7949E-02,-5.900E+00,1.600E-01
9.7989E-02,-5.900E+00,8.000E-02
9.8029E-02,-5.700E+00,2.191E-14
9.8069E-02,-5.700E+00,1.600E-01
9.8109E-02,-5.900E+00,8.000E-02
9.8149E-02,-5.900E+00,1.600E-01
9.8189E-02,-6.100E+00,1.600E-01
9.8229E-02,-6.100E+00,1.600E-01
9.8269E-02,-5.900E+00,2.191E-14
9.8309E-02,-6.100E+00,8.000E-02
9.8349E-02,-5.900E+00,8.000E-02
9.8389E-02,-5.900E+00,8.000E-02
9.8429E-02,-5.900E+00,1.600E-01
9.8469E-02,-5.700E+00,8.000E-02
9.8509E-02,-6.100E+00,2.191E-14
9.8549E-02,-5.700E+00,8.000E-02
9.8589E-02,-5.900E+00,1.600E-01
9.8629E-02,-6.100E+00,1.600E-01
9.8669E-02,-5.900E+00,8.000E-02
9.8709E-02,-6.100E+00,-1.600E-01
9.8749E-02,-5.900E+00,8.000E-02
9.8789E-02,-5.900E+00,2.191E-14
9.8829E-02,-5.900E+00,2.400E-01
9.8869E-02,-5.900E+00,1.600E-01
9.8909E-02,-5.900E+00,1.600E-01
9.8949E-02,-5.900E+00,2.191E-14
9.8989E-02,-5.900E+00,8.000E-02
9.9029E-02,-5.900E+00,1.600E-01
9.9069E-02,-6.100E+00,8.000E-02
9.9109E-02,-5.900E+00,1.600E-01
9.9149E-02,-5.900E+00,2.191E-14
9.9190E-02,-5.700E+00,8.000E-02
9.9230E-02,-5.900E+00,8.000E-02
9.9270E-02,-5.700E+00,2.191E-14
9.9310E-02,-5.900E+00,2.191E-14
9.9350E-02,-5.900E+00,8.000E-02
9.9390E-02,-5.700E+00,2.191E-14
9.9430E-02,-5.900E+00,8.000E-02
9.9470E-02,-5.900E+00,8.000E-02
9.9510E-02,-5.900E+00,2.191E-14
9.9550E-02,-5.900E+00,2.191E-14
9.9590E-02,-5.900E+00,8.000E-02
9.9630E-02,-5.900E+00,-1.600E-01
9.9670E-02,-5.900E+00,1.600E-01
9.9710E-02,-6.100E+00,8.000E-02
9.9750E-02,-5.900E+00,1.600E-01
9.9790E-02,-5.900E+00,8.000E-02
9.9830E-02,-6.100E+00,1.600E-01
9.9870E-02,-5.700E+00,8.000E-02
9.9910E-02,-5.700E+00,8.000E-02
9.9950E-02,-5.500E+00,2.191E-14
9.9990E-02,-5.900E+00,1.600E-01
1.0003E-01,-5.900E+00,2.191E-14
1.0007E-01,-6.100E+00,2.191E-14
1.0011E-01,-5.900E+00,1.600E-01
1.0015E-01,-6.100E+00,8.000E-02
1.0019E-01,-6.100E+00,1.600E-01
1.0023E-01,-6.100E+00,8.000E-02
1.0027E-01,-5.900E+00,1.600E-01
1.0031E-01,-5.700E+00,2.191E-14
1.0035E-01,-5.900E+00,1.600E-01
1.0039E-01,-5.900E+00,8.000E-02
1.0043E-01,-6.100E+00,2.191E-14
1.0047E-01,-5.900E+00,8.000E-02
1.0051E-01,-6.100E+00,8.000E-02
1.0055E-01,-6.100E+00,1.600E-01
1.0059E-01,-5.900E+00,2.191E-14
1.0063E-01,-5.900E+00,1.600E-01
1.0067E-01,-6.100E+00,2.191E-14
1.0071E-01,-5.900E+00,2.191E-14
1.0075E-01,-5.700E+00,8.000E-02
1.0079E-01,-5.900E+00,8.000E-02
1.0083E-01,-6.100E+00,1.600E-01
1.0087E-01,-6.100E+00,8.000E-02
1.0091E-01,-6.100E+00,8.000E-02
1.0095E-01,-5.900E+00,1.600E-01
1.0099E-01,-5.700E+00,8.000E-02
1.0103E-01,-6.100E+00,8.000E-02
1.0107E-01,-5.900E+00,1.600E-01
1.0111E-01,-5.900E+00,8.000E-02
1.0115E-01,-5.900E+00,2.191E-14
1.0119E-01,-5.900E+00,2.191E-14
1.0123E-01,-6.100E+00,8.000E-02
1.0127E-01,-6.100E+00,1.600E-01
1.0131E-01,-6.100E+00,2.191E-14
1.0135E-01,-5.900E+00,1.600E-01
1.0139E-01,-5.900E+00,2.191E-14
1.0143E-01,-5.900E+00,8.000E-02
1.0147E-01,-5.900E+00,1.600E-01
1.0151E-01,-5.900E+00,8.000E-02
1.0155E-01,-5.900E+00,8.000E-02
1.0159E-01,-5.900E+00,1.600E-01
1.0163E-01,-5.900E+00,1.600E-01
1.0167E-01,-6.100E+00,8.000E-02
1.0171E-01,-5.700E+00,1.600E-01
1.0175E-01,-5.900E+00,8.000E-02
1.0179E-01,-5.700E+00,2.191E-14
1.0183E-01,-5.900E+00,8.000E-02
1.0187E-01,-5.900E+00,1.600E-01
1.0191E-01,-5.700E+00,2.191E-14
1.0195E-01,-6.100E+00,1.600E-01
1.0199E-01,-5.900E+00,8.000E-02
1.0203E-01,-5.900E+00,1.600E-01
1.0207E-01,-5.900E+00,8.000E-02
1.0211E-01,-5.700E+00,8.000E-02
1.0215E-01,-5.900E+00,1.600E-01
1.0219E-01,-5.900E+00,8.000E-02
1.0223E-01,-5.900E+00,1.600E-01
1.0227E-01,-6.100E+00,2.191E-14
1.0231E-01,-5.900E+00,1.600E-01
1.0235E-01,-5.900E+00,8.000E-02
1.0239E-01,-5.900E+00,8.000E-02
1.0243E-01,-5.900E+00,-8.000E-02
1.0247E-01,-5.900E+00,8.000E-02
1.0251E-01,-5.900E+00,2.191E-14
1.0255E-01,-5.700E+00,8.000E-02
1.0259E-01,-5.900E+00,8.000E-02
1.0263E-01,-5.900E+00,2.191E-14
1.0267E-01,-5.900E+00,8.000E-02
1.0271E-01,-6.100E+00,1.600E-01
1.0275E-01,-6.100E+00,8.000E-02
1.0279E-01,-5.900E+00,8.000E-02
1.0283E-01,-5.900E+00,8.000E-02
1.0287E-01,-5.700E+00,1.600E-01
1.0291E-01,-5.900E+00,2.191E-14
1.0295E-01,-5.700E+00,8.000E-02
1.0299E-01,-5.900E+00,1.600E-01
1.0303E-01,-5.900E+00,1.600E-01
1.0307E-01,-6.100E+00,2.191E-14
1.0311E-01,-6.100E+00,8.000E-02
1.0315E-01,-5.900E+00,8.000E-02
1.0319E-01,-6.100E+00,1.600E-01
1.0323E-01,-5.700E+00,-8.000E-02
1.0327E-01,-5.900E+00,2.191E-14
1.0331E-01,-5.900E+00,2.191E-14
1.0335E-01,-5.900E+00,2.400E-01
1.0339E-01,-5.900E+00,2.191E-14
1.0343E-01,-5.900E+00,2.191E-14
1.0347E-01,-5.900E+00,2.400E-01
1.0351E-01,-6.100E+00,8.000E-02
1.0355E-01,-5.900E+00,8.000E-02
1.0359E-01,-5.700E+00,2.191E-14
1.0363E-01,-5.900E+00,8.000E-02
1.0367E-01,-5.700E+00,2.191E-14
1.0371E-01,-5.900E+00,2.191E-14
1.0375E-01,-5.700E+00,8.000E-02
1.0379E-01,-5.900E+00,2.191E-14
1.0383E-01,-5.700E+00,1.600E-01
1.0387E-01,-6.100E+00,8.000E-02
1.0391E-01,-5.700E+00,2.191E-14
1.0395E-01,-5.900E+00,8.000E-02
1.0399E-01,-5.500E+00,8.000E-02
1.0403E-01,-5.900E+00,2.191E-14
1.0407E-01,-5.900E+00,1.600E-01
1.0411E-01,-6.100E+00,2.191E-14
1.0415E-01,-6.100E+00,2.191E-14
1.0419E-01,-5.900E+00,8.000E-02
1.0423E-01,-5.900E+00,8.000E-02
1.0427E-01,-5.900E+00,1.600E-01
1.0431E-01,-6.100E+00,1.600E-01
1.0435E-01,-5.900E+00,2.191E-14
1.0439E-01,-5.700E+00,8.000E-02
1.0443E-01,-5.900E+00,8.000E-02
1.0447E-01,-5.900E+00,1.600E-01
1.0451E-01,-5.700E+00,2.191E-14
1.0455E-01,-6.100E+00,8.000E-02
1.0459E-01,-5.900E+00,2.191E-14
1.0463E-01,-6.100E+00,1.600E-01
1.0467E-01,-6.100E+00,1.600E-01
1.0471E-01,-5.700E+00,2.191E-14
1.0475E-01,-5.900E+00,8.000E-02
1.0479E-01,-5.900E+00,1.600E-01
1.0483E-01,-5.900E+00,8.000E-02
1.0487E-01,-5.900E+00,2.191E-14
1.0491E-01,-6.100E+00,8.000E-02
1.0495E-01,-5.900E+00,2.191E-14
1.0499E-01,-5.900E+00,2.191E-14
1.0503E-01,-6.100E+00,8.000E-02
1.0507E-01,-5.900E+00,8.000E-02
1.0511E-01,-5.900E+00,1.600E-01
1.0515E-01,-5.900E+00,2.191E-14
1.0519E-01,-5.900E+00,2.400E-01
1.0523E-01,-5.900E+00,2.400E-01
1.0527E-01,-6.100E+00,2.400E-01
1.0531E-01,-6.100E+00,8.000E-02
1.0535E-01,-6.100E+00,8.000E-02
1.0539E-01,-6.100E+00,1.600E-01
1.0543E-01,-5.900E+00,1.600E-01
1.0547E-01,-5.900E+00,1.600E-01
1.0551E-01,-5.900E+00,1.600E-01
1.0555E-01,-5.900E+00,8.000E-02
1.0559E-01,-5.900E+00,8.000E-02
1.0563E-01,-5.900E+00,8.000E-02
1.0567E-01,-5.900E+00,2.191E-14
1.0571E-01,-5.900E+00,1.600E-01
1.0575E-01,-5.900E+00,1.600E-01
1.0579E-01,-6.100E+00,8.000E-02
1.0583E-01,-5.900E+00,2.191E-14
1.0587E-01,-5.900E+00,8.000E-02
1.0591E-01,-5.700E+00,2.400E-01
1.0595E-01,-5.900E+00,2.191E-14
1.0599E-01,-5.900E+00,2.191E-14
1.0603E-01,-5.900E+00,2.400E-01
1.0607E-01,-5.900E+00,1.600E-01
1.0611E-01,-6.100E+00,8.000E-02
1.0615E-01,-6.100E+00,1.600E-01
1.0619E-01,-6.100E+00,8.000E-02
1.0623E-01,-5.700E+00,8.000E-02
1.0627E-01,-5.900E+00,8.000E-02
1.0631E-01,-5.900E+00,8.000E-02
1.0635E-01,-5.900E+00,2.191E-14
1.0639E-01,-5.700E+00,8.000E-02
1.0643E-01,-6.100E+00,1.600E-01
1.0647E-01,-5.900E+00,2.191E-14
1.0651E-01,-5.900E+00,8.000E-02
1.0655E-01,-5.700E+00,2.191E-14
1.0659E-01,-5.700E+00,8.000E-02
1.0663E-01,-5.900E+00,1.600E-01
1.0667E-01,-5.900E+00,8.000E-02
1.0671E-01,-5.700E+00,1.600E-01
1.0675E-01,-5.900E+00,2.191E-14
1.0679E-01,-5.900E+00,1.600E-01
1.0683E-01,-6.100E+00,8.000E-02
1.0687E-01,-6.100E+00,2.191E-14
1.0691E-01,-6.100E+00,8.000E-02
1.0695E-01,-5.900E+00,2.191E-14
1.0699E-01,-5.900E+00,1.600E-01
1.0703E-01,-5.900E+00,1.600E-01
1.0707E-01,-5.900E+00,8.000E-02
1.0711E-01,-6.100E+00,8.000E-02
1.0715E-01,-5.900E+00,8.000E-02
1.0719E-01,-6.100E+00,2.191E-14
1.0723E-01,-6.100E+00,2.191E-14
1.0727E-01,-5.900E+00,8.000E-02
1.0731E-01,-5.900E+00,2.191E-14
1.0735E-01,-6.100E+00,8.000E-02
1.0739E-01,-6.100E+00,8.000E-02
1.0743E-01,-6.100E+00,8.000E-02
1.0747E-01,-5.900E+00,2.191E-14
1.0751E-01,-5.900E+00,1.600E-01
1.0755E-01,-6.100E+00,8.000E-02
1.0759E-01,-6.100E+00,8.000E-02
1.0763E-01,-6.100E+00,2.191E-14
1.0767E-01,-5.900E+00,1.600E-01
1.0771E-01,-5.900E+00,1.600E-01
1.0775E-01,-5.900E+00,1.600E-01
1.0779E-01,-5.900E+00,2.191E-14
1.0783E-01,-5.900E+00,8.000E-02
1.0787E-01,-6.100E+00,1.600E-01
1.0791E-01,-5.900E+00,2.191E-14
1.0795E-01,-6.100E+00,8.000E-02
1.0799E-01,-6.100E+00,8.000E-02
1.0803E-01,-5.900E+00,2.191E-14
1.0807E-01,-5.900E+00,8.000E-02
1.0811E-01,-5.700E+00,1.600E-01
1.0815E-01,-5.900E+00,2.191E-14
1.0819E-01,-5.700E+00,2.191E-14
1.0823E-01,-5.900E+00,8.000E-02
1.0827E-01,-5.900E+00,1.600E-01
1.0831E-01,-5.900E+00,2.400E-01
1.0835E-01,-6.100E+00,8.000E-02
1.0839E-01,-5.900E+00,2.191E-14
1.0843E-01,-5.900E+00,2.191E-14
1.0847E-01,-5.700E+00,1.600E-01
1.0851E-01,-5.700E+00,8.000E-02
1.0855E-01,-5.900E+00,2.191E-14
1.0859E-01,-5.900E+00,1.600E-01
1.0863E-01,-5.900E+00,-8.000E-02
1.0867E-01,-6.100E+00,8.000E-02
1.0871E-01,-6.100E+00,8.000E-02
1.0875E-01,-5.900E+00,-8.000E-02
1.0879E-01,-5.900E+00,1.600E-01
1.0883E-01,-5.900E+00,2.191E-14
1.0887E-01,-5.900E+00,8.000E-02
1.0891E-01,-5.900E+00,8.000E-02
1.0895E-01,-5.900E+00,8.000E-02
1.0899E-01,-5.900E+00,2.191E-14
1.0903E-01,-5.900E+00,2.191E-14
1.0907E-01,-5.900E+00,8.000E-02
1.0911E-01,-5.900E+00,8.000E-02
1.0915E-01,-6.100E+00,8.000E-02
1.0919E-01,-5.700E+00,8.000E-02
1.0923E-01,-5.900E+00,8.000E-02
1.0927E-01,-5.900E+00,2.400E-01
1.0931E-01,-5.900E+00,2.191E-14
1.0935E-01,-6.100E+00,1.600E-01
1.0939E-01,-5.900E+00,8.000E-02
1.0943E-01,-5.900E+00,1.600E-01
1.0947E-01,-5.900E+00,2.191E-14
1.0951E-01,-6.100E+00,8.000E-02
1.0955E-01,-5.900E+00,1.600E-01
1.0959E-01,-5.700E+00,8.000E-02
1.0963E-01,-5.900E+00,2.191E-14
1.0967E-01,-5.900E+00,8.000E-02
1.0971E-01,-5.900E+00,8.000E-02
1.0975E-01,-5.900E+00,2.191E-14
1.0979E-01,-5.900E+00,1.600E-01
1.0983E-01,-5.900E+00,1.600E-01
1.0987E-01,-5.900E+00,1.600E-01
1.0991E-01,-5.900E+00,8.000E-02
1.0995E-01,-5.900E+00,1.600E-01
1.0999E-01,-5.900E+00,8.000E-02
1.1003E-01,-5.900E+00,8.000E-02
1.1007E-01,-5.700E+00,2.191E-14
1.1011E-01,-5.900E+00,2.191E-14
1.1015E-01,-5.900E+00,8.000E-02
1.1020E-01,-6.100E+00,8.000E-02
1.1024E-01,-5.900E+00,8.000E-02
1.1028E-01,-5.900E+00,1.600E-01
1.1032E-01,-5.700E+00,1.600E-01
1.1036E-01,-5.900E+00,1.600E-01
1.1040E-01,-5.900E+00,8.000E-02
1.1044E-01,-5.700E+00,1.600E-01
1.1048E-01,-5.900E+00,8.000E-02
1.1052E-01,-5.900E+00,8.000E-02
1.1056E-01,-5.700E+00,2.191E-14
1.1060E-01,-5.900E+00,8.000E-02
1.1064E-01,-6.100E+00,8.000E-02
1.1068E-01,-5.900E+00,1.600E-01
1.1072E-01,-5.900E+00,1.600E-01
1.1076E-01,-5.900E+00,8.000E-02
1.1080E-01,-5.700E+00,8.000E-02
1.1084E-01,-5.900E+00,8.000E-02
1.1088E-01,-5.900E+00,2.400E-01
1.1092E-01,-5.900E+00,2.191E-14
1.1096E-01,-6.100E+00,2.191E-14
1.1100E-01,-5.900E+00,1.600E-01
1.1104E-01,-5.900E+00,8.000E-02
1.1108E-01,-5.900E+00,-8.000E-02
1.1112E-01,-5.900E+00,2.191E-14
1.1116E-01,-5.900E+00,8.000E-02
1.1120E-01,-5.900E+00,-8.000E-02
1.1124E-01,-6.100E+00,8.000E-02
1.1128E-01,-5.900E+00,2.191E-14
1.1132E-01,-6.100E+00,1.600E-01
1.1136E-01,-5.900E+00,8.000E-02
1.1140E-01,-5.900E+00,1.600E-01
1.1144E-01,-5.700E+00,2.191E-14
1.1148E-01,-5.900E+00,2.191E-14
1.1152E-01,-5.900E+00,8.000E-02
1.1156E-01,-5.700E+00,1.600E-01
1.1160E-01,-6.100E+00,1.600E-01
1.1164E-01,-5.900E+00,8.000E-02
1.1168E-01,-6.100E+00,8.000E-02
1.1172E-01,-6.100E+00,8.000E-02
1.1176E-01,-6.100E+00,1.600E-01
1.1180E-01,-5.700E+00,8.000E-02
1.1184E-01,-5.700E+00,2.191E-14
1.1188E-01,-5.900E+00,8.000E-02
1.1192E-01,-6.100E+00,8.000E-02
1.1196E-01,-5.900E+00,2.191E-14
1.1200E-01,-5.900E+00,8.000E-02
1.1204E-01,-5.900E+00,-8.000E-02
1.1208E-01,-6.100E+00,8.000E-02
1.1212E-01,-5.900E+00,1.600E-01
1.1216E-01,-5.900E+00,1.600E-01
1.1220E-01,-5.900E+00,1.600E-01
1.1224E-01,-5.900E+00,2.191E-14
1.1228E-01,-5.900E+00,1.600E-01
1.1232E-01,-6.100E+00,1.600E-01
